trial_count	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_START	CURRENT_FIX_END	verb_onset	Sentence_duration_ms
31	[ 4]	2388	2547	2566.177	0
31	[ 4]	2698	3133	2566.177	0
31	[ 4]	3281	3336	2566.177	0
31	[ 4]	3519	3650	2566.177	0
31	[ 4]	3676	3843	2566.177	0
31	[ 4]	3890	4150	2566.177	0
31	[ 1]	4212	4281	2566.177	0
31	[ 1]	4437	4592	2566.177	0
31	[ 1]	4609	4919	2566.177	0
31	[ 1]	4959	5095	2566.177	0
31	[ 3]	5161	5390	2566.177	0
31	[ 2]	5447	5556	2566.177	0
31	[ 4]	5624	5757	2566.177	0
31	[ 4]	5779	6080	2566.177	0
31	[ 2]	6142	6614	2566.177	0
31	[ 2]	6643	7141	2566.177	0
32	[ ]	7	119	0	0
32	[ ]	133	689	0	0
32	[ ]	705	914	0	0
32	[ ]	923	1412	0	0
32	[ ]	1540	1932	0	0
32	[ 4]	1941	2125	0	0
32	[ ]	2134	2238	0	0
32	[ ]	2599	2844	0	0
32	[ ]	2865	3039	0	0
32	[ ]	3058	3511	0	0
32	[ 4]	3538	3917	0	0
32	[ ]	3939	4819	0	0
32	[ 4]	4854	4963	0	0
32	[ 4]	5150	5617	0	0
32	[ 4]	5640	5929	0	0
32	[ 1]	6000	6139	0	0
32	[ 1]	6165	6247	0	0
33	[ ]	7	179	0	0
33	[ ]	191	539	0	0
33	[ ]	607	828	0	0
33	[ ]	841	930	0	0
33	[ ]	1073	1547	0	0
33	[ ]	1561	1677	0	0
33	[ ]	1686	1931	0	0
33	[ ]	1942	2450	0	0
33	[ ]	2809	3116	0	0
33	[ ]	3138	3362	0	0
33	[ ]	3492	3562	0	0
33	[ 3]	3704	3998	0	0
33	[ 2]	4029	4304	0	0
33	[ ]	4337	4453	0	0
33	[ 3]	4594	4917	0	0
33	[ 2]	4961	5303	0	0
33	[ 2]	5327	5868	0	0
33	[ 3]	5927	6079	0	0
33	[ 2]	6112	6619	0	0
34	[ ]	7	1099	2604.484	0
34	[ ]	1107	1339	2604.484	0
34	[ ]	1360	1937	2604.484	0
34	[ ]	1949	2196	2604.484	0
34	[ 4]	2231	2426	2604.484	0
34	[ 4]	2440	2627	2604.484	0
34	[ 4]	2660	2931	2604.484	0
34	[ 4]	2957	3080	2604.484	0
34	[ 4]	3103	3243	2604.484	0
34	[ 1]	3296	3515	2604.484	0
34	[ 1]	3540	3667	2604.484	0
34	[ 1]	3692	3854	2604.484	0
34	[ 2]	3909	4104	2604.484	0
34	[ 3]	4160	4316	2604.484	0
34	[ 3]	4340	4527	2604.484	0
34	[ 3]	4553	4779	2604.484	0
34	[ 3]	4807	4881	2604.484	0
34	[ 1]	4948	5122	2604.484	0
34	[ 1]	5144	5575	2604.484	0
34	[ 2]	5620	5754	2604.484	0
34	[ 2]	5773	5972	2604.484	0
34	[ 1]	6018	6303	2604.484	0
34	[ 1]	6323	6512	2604.484	0
34	[ 4]	6582	6693	2604.484	0
34	[ 4]	6720	6882	2604.484	0
34	[ 4]	6925	7083	2604.484	0
34	[ ]	7218	7365	2604.484	0
35	[ ]	7	890	2727.394	0
35	[ ]	897	1118	2727.394	0
35	[ 1]	1139	1902	2727.394	0
35	[ ]	1913	2302	2727.394	0
35	[ 1]	2420	2481	2727.394	0
35	[ 1]	2626	2736	2727.394	0
35	[ ]	2772	2991	2727.394	0
35	[ 4]	3031	3195	2727.394	0
35	[ 4]	3212	3631	2727.394	0
35	[ 1]	3677	3816	2727.394	0
35	[ 1]	3843	3945	2727.394	0
35	[ 1]	3973	4249	2727.394	0
35	[ 1]	4272	4436	2727.394	0
35	[ 2]	4498	4703	2727.394	0
35	[ 1]	4752	4883	2727.394	0
35	[ 1]	4906	5045	2727.394	0
35	[ 2]	5108	5294	2727.394	0
35	[ 2]	5315	6020	2727.394	0
35	[ 2]	6042	6372	2727.394	0
35	[ 1]	6444	6474	2727.394	0
35	[ 1]	6500	6730	2727.394	0
35	[ 1]	6770	7267	2727.394	0
35	[ ]	7412	7509	2727.394	0
36	[ ]	7	122	0	0
36	[ ]	135	795	0	0
36	[ ]	807	1141	0	0
36	[ ]	1163	1465	0	0
36	[ ]	1482	1866	0	0
36	[ ]	1881	2280	0	0
36	[ ]	2302	2514	0	0
36	[ 2]	2559	2893	0	0
36	[ 2]	2915	3163	0	0
36	[ 4]	3229	3499	0	0
36	[ ]	3544	3937	0	0
36	[ ]	3986	4177	0	0
36	[ 1]	4211	4656	0	0
36	[ 1]	4677	4880	0	0
36	[ 4]	4949	5054	0	0
36	[ 1]	5125	5321	0	0
36	[ 1]	5356	5833	0	0
36	[ ]	5895	6351	0	0
36	[ 1]	6401	6700	0	0
36	[ 2]	6767	6986	0	0
37	[ ]	7	1930	0	0
37	[ ]	1943	2685	0	0
37	[ ]	2694	3258	0	0
37	[ ]	3279	3410	0	0
37	[ 2]	3523	3794	0	0
37	[ 2]	3945	4186	0	0
37	[ 2]	4216	4423	0	0
37	[ ]	4462	4749	0	0
37	[ 1]	4789	5401	0	0
37	[ 1]	5437	5735	0	0
37	[ 1]	5764	6992	0	0
37	[ ]	7044	7350	0	0
37	[ 1]	7391	7498	0	0
38	[ ]	7	194	2728.933	0
38	[ ]	205	799	2728.933	0
38	[ ]	812	1915	2728.933	0
38	[ ]	1927	2122	2728.933	0
38	[ 4]	2183	2314	2728.933	0
38	[ 4]	2336	2514	2728.933	0
38	[ 2]	2566	2744	2728.933	0
38	[ 2]	2758	3029	2728.933	0
38	[ ]	3060	3241	2728.933	0
38	[ ]	3254	3403	2728.933	0
38	[ 3]	3454	3716	2728.933	0
38	[ 3]	3747	3893	2728.933	0
38	[ 3]	3907	4057	2728.933	0
38	[ 3]	4086	4290	2728.933	0
38	[ 1]	4414	4501	2728.933	0
38	[ 1]	4522	4782	2728.933	0
38	[ 3]	4854	5043	2728.933	0
38	[ 1]	5107	5310	2728.933	0
38	[ 2]	5370	5613	2728.933	0
38	[ 4]	5684	5821	2728.933	0
38	[ 4]	5840	5996	2728.933	0
38	[ 4]	6027	6142	2728.933	0
38	[ 1]	6222	6311	2728.933	0
38	[ 1]	6343	6663	2728.933	0
38	[ 1]	6706	7007	2728.933	0
38	[ 4]	7095	7200	2728.933	0
39	[ ]	7	355	3276.21	0
39	[ ]	363	889	3276.21	0
39	[ ]	896	1713	3276.21	0
39	[ ]	1722	1985	3276.21	0
39	[ ]	1993	2283	3276.21	0
39	[ ]	2292	3117	3276.21	0
39	[ ]	3129	3342	3276.21	0
39	[ ]	3360	5789	3276.21	0
39	[ ]	5808	6028	3276.21	0
39	[ 1]	6074	6594	3276.21	0
39	[ 1]	6618	6947	3276.21	0
39	[ 1]	6974	7412	3276.21	0
39	[ 1]	7432	7736	3276.21	0
39	[ 1]	7756	7948	3276.21	0
40	[ ]	7	112	2623.803	0
40	[ ]	272	722	2623.803	0
40	[ ]	843	947	2623.803	0
40	[ ]	960	2029	2623.803	0
40	[ 2]	2080	2460	2623.803	0
40	[ 4]	2502	2800	2623.803	0
40	[ 2]	2849	2973	2623.803	0
40	[ 2]	2999	3250	2623.803	0
40	[ 3]	3300	3452	2623.803	0
40	[ 3]	3472	3576	2623.803	0
40	[ 1]	3646	3790	2623.803	0
40	[ 1]	3812	4024	2623.803	0
40	[ 4]	4081	4357	2623.803	0
40	[ 4]	4384	4562	2623.803	0
40	[ 1]	4618	5057	2623.803	0
40	[ 1]	5213	5393	2623.803	0
40	[ 1]	5416	5686	2623.803	0
40	[ 3]	5735	5923	2623.803	0
40	[ 1]	6093	6545	2623.803	0
40	[ ]	6591	6676	2623.803	0
41	[ ]	7	191	0	0
41	[ ]	209	671	0	0
41	[ 3]	697	846	0	0
41	[ ]	871	1176	0	0
41	[ ]	1196	1928	0	0
41	[ 1]	1973	2076	0	0
41	[ 1]	2385	2654	0	0
41	[ 1]	2786	2853	0	0
41	[ 1]	3017	3318	0	0
41	[ ]	3350	3616	0	0
41	[ 1]	3653	3886	0	0
41	[ 2]	3923	4207	0	0
41	[ 1]	4263	4698	0	0
41	[ 2]	4744	4885	0	0
41	[ 1]	4937	5318	0	0
41	[ 1]	5468	6103	0	0
41	[ 3]	6152	6491	0	0
41	[ 3]	6520	6650	0	0
42	[ ]	7	113	0	0
42	[ ]	134	527	0	0
42	[ ]	618	1114	0	0
42	[ ]	1132	1641	0	0
42	[ ]	1663	2122	0	0
42	[ 2]	2169	2474	0	0
42	[ 2]	2488	3312	0	0
42	[ 2]	3333	3567	0	0
42	[ 4]	3624	3904	0	0
42	[ 1]	3954	4655	0	0
42	[ 1]	4678	5207	0	0
42	[ 1]	5228	6163	0	0
42	[ ]	6229	6327	0	0
43	[ ]	7	142	3108.201	0
43	[ ]	153	447	3108.201	0
43	[ ]	456	1891	3108.201	0
43	[ ]	1901	2394	3108.201	0
43	[ 4]	2449	2574	3108.201	0
43	[ ]	2729	3082	3108.201	0
43	[ 4]	3137	3403	3108.201	0
43	[ 4]	3432	3608	3108.201	0
43	[ 4]	3621	4473	3108.201	0
43	[ 1]	4520	4730	3108.201	0
43	[ 1]	4752	5064	3108.201	0
43	[ 1]	5094	5243	3108.201	0
43	[ 4]	5301	5433	3108.201	0
43	[ 4]	5456	5633	3108.201	0
43	[ 3]	5693	5795	3108.201	0
43	[ 3]	5820	6219	3108.201	0
43	[ 3]	6246	6478	3108.201	0
43	[ 3]	6503	6743	3108.201	0
43	[ 2]	6803	6933	3108.201	0
43	[ 2]	6956	7152	3108.201	0
43	[ 3]	7211	7390	3108.201	0
43	[ ]	7564	7620	3108.201	0
44	[ ]	7	419	0	0
44	[ ]	427	1868	0	0
44	[ ]	1885	2024	0	0
44	[ ]	2037	2418	0	0
44	[ ]	2539	2742	0	0
44	[ ]	2901	4023	0	0
44	[ ]	4043	4470	0	0
44	[ 4]	4512	4936	0	0
44	[ 4]	4962	5116	0	0
44	[ ]	5139	5469	0	0
44	[ 4]	5508	5683	0	0
44	[ 4]	5727	6089	0	0
44	[ 2]	6151	6391	0	0
44	[ 4]	6462	6654	0	0
44	[ 4]	6677	6880	0	0
44	[ ]	7015	7188	0	0
45	[ ]	7	155	2840.398	0
45	[ ]	167	600	2840.398	0
45	[ ]	622	825	2840.398	0
45	[ ]	837	1929	2840.398	0
45	[ ]	1938	2190	2840.398	0
45	[ ]	2197	2500	2840.398	0
45	[ ]	2646	2956	2840.398	0
45	[ ]	2977	3256	2840.398	0
45	[ 3]	3297	3418	2840.398	0
45	[ 3]	3438	3846	2840.398	0
45	[ 3]	3880	4005	2840.398	0
45	[ 3]	4016	4171	2840.398	0
45	[ 4]	4232	4409	2840.398	0
45	[ 4]	4423	4596	2840.398	0
45	[ 4]	4624	4911	2840.398	0
45	[ 3]	4977	5272	2840.398	0
45	[ 4]	5342	5825	2840.398	0
45	[ 2]	5887	6003	2840.398	0
45	[ 2]	6027	6254	2840.398	0
45	[ 1]	6316	6421	2840.398	0
45	[ 1]	6450	6916	2840.398	0
45	[ 4]	6976	7195	2840.398	0
46	[ ]	7	1895	4437.052	0
46	[ ]	1907	2371	4437.052	0
46	[ ]	2516	2850	4437.052	0
46	[ ]	2862	3156	4437.052	0
46	[ 4]	3193	3431	4437.052	0
46	[ ]	3464	3649	4437.052	0
46	[ ]	3656	3933	4437.052	0
46	[ 4]	3986	4251	4437.052	0
46	[ 4]	4279	4489	4437.052	0
46	[ 1]	4543	4754	4437.052	0
46	[ 4]	4809	4922	4437.052	0
46	[ 4]	4943	5179	4437.052	0
46	[ 3]	5247	5319	4437.052	0
46	[ 3]	5347	5602	4437.052	0
46	[ 3]	5623	5730	4437.052	0
46	[ 2]	5784	6067	4437.052	0
46	[ 2]	6102	6235	4437.052	0
46	[ 2]	6258	6341	4437.052	0
46	[ 1]	6401	6678	4437.052	0
46	[ 1]	6704	7229	4437.052	0
46	[ 1]	7259	7424	4437.052	0
46	[ 1]	7550	7709	4437.052	0
47	[ ]	7	172	0	0
47	[ ]	191	889	0	0
47	[ ]	909	1856	0	0
47	[ ]	1867	2631	0	0
47	[ ]	2643	3489	0	0
47	[ ]	3504	3880	0	0
47	[ 1]	3906	4207	0	0
47	[ ]	4233	4528	0	0
47	[ 1]	4560	4839	0	0
47	[ 1]	4864	5096	0	0
47	[ 1]	5111	5484	0	0
47	[ 1]	5506	6069	0	0
47	[ ]	6175	6367	0	0
48	[ ]	7	386	0	0
48	[ ]	401	775	0	0
48	[ ]	785	1524	0	0
48	[ ]	1543	1909	0	0
48	[ ]	1921	2583	0	0
48	[ ]	2713	2941	0	0
48	[ ]	2961	3430	0	0
48	[ ]	3445	3669	0	0
48	[ ]	3684	3984	0	0
48	[ ]	4141	4808	0	0
48	[ 1]	4864	5048	0	0
48	[ 1]	5074	5467	0	0
48	[ 1]	5482	6642	0	0
48	[ 1]	6706	6891	0	0
49	[ 1]	7	584	3135.133	0
49	[ 1]	605	1307	3135.133	0
49	[ 1]	1326	1515	3135.133	0
49	[ 1]	1535	1886	3135.133	0
49	[ ]	1897	2581	3135.133	0
49	[ ]	2898	3321	3135.133	0
49	[ ]	3448	3541	3135.133	0
49	[ ]	3555	3867	3135.133	0
49	[ ]	3876	4004	3135.133	0
49	[ 1]	4036	4351	3135.133	0
49	[ 1]	4521	4680	3135.133	0
49	[ 1]	4706	4980	3135.133	0
49	[ 1]	4995	5354	3135.133	0
49	[ 1]	5376	5652	3135.133	0
49	[ 1]	5675	6078	3135.133	0
49	[ 1]	6099	6310	3135.133	0
49	[ 1]	6330	6849	3135.133	0
49	[ 1]	6875	7093	3135.133	0
49	[ 1]	7108	7551	3135.133	0
49	[ 1]	7578	7748	3135.133	0
49	[ 2]	7804	7940	3135.133	0
49	[ ]	7973	8079	3135.133	0
50	[ ]	7	704	0	0
50	[ 2]	737	881	0	0
50	[ 3]	907	1111	0	0
50	[ 4]	1169	1250	0	0
50	[ 3]	1300	1430	0	0
50	[ ]	1447	1890	0	0
50	[ ]	1900	2378	0	0
50	[ ]	2397	2690	0	0
50	[ ]	2850	3158	0	0
50	[ 2]	3203	3773	0	0
50	[ 3]	3832	3967	0	0
50	[ 3]	3985	4220	0	0
50	[ 3]	4247	4378	0	0
50	[ 2]	4425	4609	0	0
50	[ 2]	4637	6289	0	0
51	[ ]	7	273	0	0
51	[ ]	283	818	0	0
51	[ ]	826	1020	0	0
51	[ ]	1108	1519	0	0
51	[ ]	1669	1942	0	0
51	[ ]	1954	2752	0	0
51	[ ]	2914	3422	0	0
51	[ ]	3445	3636	0	0
51	[ ]	3647	4024	0	0
51	[ ]	4036	4569	0	0
51	[ 2]	4606	4844	0	0
51	[ ]	4869	5101	0	0
51	[ 2]	5129	5446	0	0
51	[ 2]	5463	5646	0	0
51	[ 2]	5687	6276	0	0
51	[ 2]	6290	6550	0	0
51	[ 2]	6590	6678	0	0
51	[ 1]	6719	6796	0	0
52	[ ]	7	147	2840.542	0
52	[ ]	158	788	2840.542	0
52	[ ]	801	1185	2840.542	0
52	[ ]	1310	2103	2840.542	0
52	[ 4]	2167	2312	2840.542	0
52	[ 4]	2323	2683	2840.542	0
52	[ 2]	2728	2864	2840.542	0
52	[ 2]	2881	3020	2840.542	0
52	[ 2]	3054	3662	2840.542	0
52	[ 2]	3683	4464	2840.542	0
52	[ 2]	4491	4676	2840.542	0
52	[ 2]	4693	4817	2840.542	0
52	[ 1]	4877	5011	2840.542	0
52	[ 1]	5031	5142	2840.542	0
52	[ 2]	5194	5468	2840.542	0
52	[ 2]	5497	5754	2840.542	0
52	[ 3]	5868	5997	2840.542	0
52	[ 3]	6013	6352	2840.542	0
52	[ 3]	6387	6561	2840.542	0
52	[ 3]	6572	7091	2840.542	0
52	[ 3]	7115	7401	2840.542	0
52	[ 2]	7444	7565	2840.542	0
53	[ ]	7	896	0	0
53	[ ]	915	1249	0	0
53	[ ]	1371	1716	0	0
53	[ ]	1727	1905	0	0
53	[ ]	1915	2458	0	0
53	[ ]	2604	2710	0	0
53	[ ]	2900	3041	0	0
53	[ ]	3196	3606	0	0
53	[ ]	3619	4572	0	0
53	[ ]	4590	4731	0	0
53	[ 3]	4773	5015	0	0
53	[ 3]	5040	5556	0	0
53	[ 3]	5581	6018	0	0
53	[ 3]	6046	6461	0	0
53	[ ]	6530	6697	0	0
54	[ ]	7	721	4788.153	0
54	[ ]	730	1910	4788.153	0
54	[ ]	1922	2083	4788.153	0
54	[ ]	2192	2364	4788.153	0
54	[ 4]	2561	2776	4788.153	0
54	[ 4]	2940	3044	4788.153	0
54	[ 4]	3065	3341	4788.153	0
54	[ 2]	3385	3562	4788.153	0
54	[ 2]	3578	3939	4788.153	0
54	[ 4]	3985	4149	4788.153	0
54	[ 4]	4161	4346	4788.153	0
54	[ 2]	4392	4552	4788.153	0
54	[ 2]	4563	4792	4788.153	0
54	[ 2]	4814	4925	4788.153	0
54	[ 2]	4943	5278	4788.153	0
54	[ 2]	5300	5486	4788.153	0
54	[ 3]	5543	5926	4788.153	0
54	[ 3]	5944	6214	4788.153	0
54	[ 3]	6236	6609	4788.153	0
54	[ 3]	6653	6861	4788.153	0
54	[ 1]	6905	7280	4788.153	0
54	[ 1]	7308	7497	4788.153	0
54	[ 1]	7518	7747	4788.153	0
54	[ 1]	7765	7868	4788.153	0
54	[ ]	8025	8188	4788.153	0
55	[ ]	7	243	2566.177	0
55	[ ]	384	778	2566.177	0
55	[ ]	793	991	2566.177	0
55	[ ]	1112	1984	2566.177	0
55	[ 4]	2010	2086	2566.177	0
55	[ 1]	2248	2296	2566.177	0
55	[ 1]	2478	2600	2566.177	0
55	[ ]	2619	2938	2566.177	0
55	[ ]	2950	3197	2566.177	0
55	[ 1]	3235	3356	2566.177	0
55	[ 1]	3373	3631	2566.177	0
55	[ 4]	3682	3923	2566.177	0
55	[ 1]	3972	4420	2566.177	0
55	[ 1]	4442	4807	2566.177	0
55	[ 4]	4856	5086	2566.177	0
55	[ 4]	5123	5418	2566.177	0
55	[ 4]	5458	6096	2566.177	0
55	[ 2]	6156	6559	2566.177	0
55	[ 2]	6586	6879	2566.177	0
55	[ 2]	6900	7084	2566.177	0
55	[ ]	7269	7375	2566.177	0
56	[ ]	7	928	3081.022	0
56	[ ]	950	1260	3081.022	0
56	[ ]	1285	2063	3081.022	0
56	[ ]	2075	2232	3081.022	0
56	[ 2]	2427	2616	3081.022	0
56	[ 2]	2637	2807	3081.022	0
56	[ 2]	2821	3094	3081.022	0
56	[ 4]	3138	3310	3081.022	0
56	[ 4]	3320	3704	3081.022	0
56	[ 4]	3725	4081	3081.022	0
56	[ 4]	4106	4257	3081.022	0
56	[ 2]	4308	4494	3081.022	0
56	[ 3]	4553	4763	3081.022	0
56	[ 3]	4788	5268	3081.022	0
56	[ 1]	5313	5455	3081.022	0
56	[ 1]	5473	5630	3081.022	0
56	[ 1]	5653	5870	3081.022	0
56	[ 2]	5931	6054	3081.022	0
56	[ 2]	6074	6276	3081.022	0
56	[ 2]	6302	6737	3081.022	0
56	[ 2]	6753	6977	3081.022	0
56	[ 2]	7005	7166	3081.022	0
56	[ 2]	7183	7508	3081.022	0
56	[ ]	7617	7688	3081.022	0
56	[ 2]	7712	7826	3081.022	0
57	[ ]	7	189	0	0
57	[ ]	197	480	0	0
57	[ ]	597	1280	0	0
57	[ ]	1404	1705	0	0
57	[ ]	1714	2014	0	0
57	[ 1]	2045	2184	0	0
57	[ 1]	2732	2872	0	0
57	[ ]	3018	3340	0	0
57	[ 3]	3506	3782	0	0
57	[ 3]	3797	4111	0	0
57	[ 3]	4134	4335	0	0
57	[ 1]	4406	4739	0	0
57	[ 1]	4759	5617	0	0
57	[ 1]	5644	5812	0	0
57	[ 1]	5836	6141	0	0
57	[ 1]	6295	6481	0	0
58	[ ]	7	1205	4516.917	0
58	[ ]	1212	1958	4516.917	0
58	[ 3]	1998	2278	4516.917	0
58	[ ]	2306	2422	4516.917	0
58	[ 3]	2555	2604	4516.917	0
58	[ 3]	2763	2876	4516.917	0
58	[ ]	2905	3175	4516.917	0
58	[ 1]	3210	3394	4516.917	0
58	[ 1]	3440	3629	4516.917	0
58	[ 1]	3654	3969	4516.917	0
58	[ 1]	3987	4064	4516.917	0
58	[ 3]	4115	4475	4516.917	0
58	[ 2]	4526	4835	4516.917	0
58	[ 3]	4905	5187	4516.917	0
58	[ 3]	5223	5427	4516.917	0
58	[ 2]	5486	5671	4516.917	0
58	[ 2]	5700	6031	4516.917	0
58	[ 2]	6059	6569	4516.917	0
58	[ 2]	6592	7259	4516.917	0
58	[ 3]	7314	7506	4516.917	0
58	[ ]	7560	7716	4516.917	0
59	[ ]	7	1451	2556.083	0
59	[ ]	1473	1923	2556.083	0
59	[ ]	1943	2233	2556.083	0
59	[ 2]	2284	2456	2556.083	0
59	[ 2]	2621	2759	2556.083	0
59	[ 2]	2775	2959	2556.083	0
59	[ 2]	2983	3142	2556.083	0
59	[ 2]	3165	3360	2556.083	0
59	[ ]	3393	3696	2556.083	0
59	[ 4]	3733	4081	2556.083	0
59	[ 3]	4148	4459	2556.083	0
59	[ 3]	4477	4682	2556.083	0
59	[ 3]	4708	4801	2556.083	0
59	[ 4]	4862	5023	2556.083	0
59	[ 4]	5045	5337	2556.083	0
59	[ 4]	5359	5506	2556.083	0
59	[ 4]	5529	5909	2556.083	0
59	[ 2]	5970	6214	2556.083	0
59	[ 2]	6241	6545	2556.083	0
59	[ 1]	6611	7020	2556.083	0
60	[ ]	7	128	0	0
60	[ ]	267	751	0	0
60	[ ]	762	958	0	0
60	[ ]	1093	1450	0	0
60	[ ]	1473	1655	0	0
60	[ ]	1665	1925	0	0
60	[ ]	1935	2258	0	0
60	[ ]	2268	2446	0	0
60	[ ]	2454	3025	0	0
60	[ 2]	3084	3472	0	0
60	[ 4]	3514	3807	0	0
60	[ 4]	3828	4223	0	0
60	[ 3]	4274	4657	0	0
60	[ 4]	4713	5001	0	0
60	[ 4]	5018	5458	0	0
60	[ 4]	5475	6292	0	0
60	[ 3]	6340	6684	0	0
60	[ ]	6710	6846	0	0
61	[ ]	7	902	0	0
61	[ ]	921	1167	0	0
61	[ ]	1177	1928	0	0
61	[ ]	1938	2209	0	0
61	[ ]	2320	2453	0	0
61	[ ]	2617	2818	0	0
61	[ ]	2838	3318	0	0
61	[ ]	3328	3654	0	0
61	[ ]	3673	3912	0	0
61	[ ]	3931	4472	0	0
61	[ ]	4493	4811	0	0
61	[ 3]	4862	5150	0	0
61	[ 3]	5170	6018	0	0
61	[ ]	6077	6241	0	0
62	[ ]	7	1182	2974.021	0
62	[ ]	1200	1898	2974.021	0
62	[ ]	1908	2666	2974.021	0
62	[ ]	2776	2907	2974.021	0
62	[ ]	3021	3204	2974.021	0
62	[ ]	3220	3433	2974.021	0
62	[ ]	3442	4517	2974.021	0
62	[ ]	4531	4748	2974.021	0
62	[ ]	4765	5142	2974.021	0
62	[ 3]	5186	5303	2974.021	0
62	[ 3]	5328	5736	2974.021	0
62	[ ]	5770	6134	2974.021	0
62	[ 4]	6181	6355	2974.021	0
62	[ 3]	6396	6554	2974.021	0
62	[ 3]	6578	7169	2974.021	0
62	[ 2]	7218	7644	2974.021	0
62	[ 4]	7717	7791	2974.021	0
63	[ ]	7	615	0	0
63	[ ]	650	865	0	0
63	[ ]	901	1018	0	0
63	[ ]	1025	1146	0	0
63	[ ]	1281	1595	0	0
63	[ ]	1603	1859	0	0
63	[ ]	1868	2059	0	0
63	[ 3]	2089	2230	0	0
63	[ 3]	2250	2272	0	0
63	[ ]	2437	2656	0	0
63	[ ]	2675	2755	0	0
63	[ ]	2906	3301	0	0
63	[ ]	3318	4121	0	0
63	[ ]	4137	4626	0	0
63	[ 2]	4661	4938	0	0
63	[ 2]	4959	5186	0	0
63	[ 2]	5291	5555	0	0
63	[ 2]	5588	5803	0	0
63	[ 2]	5833	6185	0	0
63	[ ]	6237	6431	0	0
64	[ ]	7	93	0	0
64	[ ]	105	861	0	0
64	[ ]	869	1025	0	0
64	[ ]	1156	1897	0	0
64	[ ]	1908	2557	0	0
64	[ ]	2714	2880	0	0
64	[ ]	2902	3732	0	0
64	[ ]	3745	3965	0	0
64	[ ]	3977	4317	0	0
64	[ ]	4334	4727	0	0
64	[ 3]	4753	5037	0	0
64	[ 1]	5087	5367	0	0
64	[ 1]	5390	5916	0	0
64	[ 1]	5941	6232	0	0
64	[ ]	6288	6539	0	0
